"","countrycode","date","apple_driving","apple_walking","apple_transit"
"1712","CAN",2020-07-06,141.72,134.9,53.24
"1713","CAN",2020-07-07,141.48,134.53,52.06
"1714","CAN",2020-07-08,143.13,133.52,51.76
"1715","CAN",2020-07-09,149.11,138.1,52.16
"1716","CAN",2020-07-10,166.99,152.51,53.82
"1717","CAN",2020-07-11,141.05,131.35,46.26
"1718","CAN",2020-07-12,130.04,117.85,46
"1719","CAN",2020-07-13,141.76,133.9,52.57
"1720","CAN",2020-07-14,146.65,141.33,53.42
"1721","CAN",2020-07-15,150.66,143.1,53.59
"1722","CAN",2020-07-16,148.43,133.24,50.78
"1723","CAN",2020-07-17,170.47,155.2,55.09
"1724","CAN",2020-07-18,158.7,152.34,52.26
"1725","CAN",2020-07-19,130.78,109.32,44.29
"1726","CAN",2020-07-20,148.71,138.07,54.06
"1727","CAN",2020-07-21,148.46,141.37,52.54
"1728","CAN",2020-07-22,146.23,133.09,50.61
"1729","CHL",2020-01-13,100,100,NA
"1730","CHL",2020-01-14,99.01,102.58,NA
"1731","CHL",2020-01-15,102.57,103.13,NA
"1732","CHL",2020-01-16,106.47,103.74,NA
"1733","CHL",2020-01-17,124.69,107.87,NA
"1734","CHL",2020-01-18,120.83,86.73,NA
"1735","CHL",2020-01-19,97.12,59.44,NA
"1736","CHL",2020-01-20,102.53,99.53,NA
"1737","CHL",2020-01-21,101.57,98.22,NA
"1738","CHL",2020-01-22,102.41,101.48,NA
"1739","CHL",2020-01-23,107.31,104.03,NA
"1740","CHL",2020-01-24,124.15,105.78,NA
"1741","CHL",2020-01-25,118.81,83.2,NA
"1742","CHL",2020-01-26,99.66,59.55,NA
"1743","CHL",2020-01-27,107.13,100.85,NA
"1744","CHL",2020-01-28,102.57,97.6,NA
"1745","CHL",2020-01-29,101.5,96.02,NA
"1746","CHL",2020-01-30,106.61,101.29,NA
"1747","CHL",2020-01-31,131.48,107.44,NA
"1748","CHL",2020-02-01,129.34,86.87,NA
"1749","CHL",2020-02-02,102.43,60.33,NA
"1750","CHL",2020-02-03,112.31,98.79,NA
"1751","CHL",2020-02-04,109.69,103.85,NA
"1752","CHL",2020-02-05,113.49,106.43,NA
"1753","CHL",2020-02-06,117.69,105.25,NA
"1754","CHL",2020-02-07,139.24,112.31,NA
"1755","CHL",2020-02-08,135.2,93.48,NA
"1756","CHL",2020-02-09,111.81,65.7,NA
"1757","CHL",2020-02-10,122.24,102.72,NA
"1758","CHL",2020-02-11,115.22,104.7,NA
"1759","CHL",2020-02-12,116.03,105.16,NA
"1760","CHL",2020-02-13,123.72,112.07,NA
"1761","CHL",2020-02-14,147.07,120.99,NA
"1762","CHL",2020-02-15,133.92,93.08,NA
"1763","CHL",2020-02-16,109.45,68.1,NA
"1764","CHL",2020-02-17,121.37,106.39,NA
"1765","CHL",2020-02-18,114.62,103.2,NA
"1766","CHL",2020-02-19,116.11,103.6,NA
"1767","CHL",2020-02-20,118.84,106.98,NA
"1768","CHL",2020-02-21,136.88,111.69,NA
"1769","CHL",2020-02-22,128.4,93.75,NA
"1770","CHL",2020-02-23,101.01,65.96,NA
"1771","CHL",2020-02-24,107.67,100.87,NA
"1772","CHL",2020-02-25,106.95,106.68,NA
"1773","CHL",2020-02-26,105.08,105.07,NA
"1774","CHL",2020-02-27,111.11,113.44,NA
"1775","CHL",2020-02-28,131.65,126.14,NA
"1776","CHL",2020-02-29,123.39,94.7,NA
"1777","CHL",2020-03-01,84.09,60.64,NA
"1778","CHL",2020-03-02,95.14,102.1,NA
"1779","CHL",2020-03-03,94.83,107.23,NA
"1780","CHL",2020-03-04,95.54,108.74,NA
"1781","CHL",2020-03-05,95.79,107.85,NA
"1782","CHL",2020-03-06,114.72,119.14,NA
"1783","CHL",2020-03-07,111.25,90.39,NA
"1784","CHL",2020-03-08,68.99,65.37,NA
"1785","CHL",2020-03-09,88.41,103.23,NA
"1786","CHL",2020-03-10,95.9,116.27,NA
"1787","CHL",2020-03-11,93.92,111.48,NA
"1788","CHL",2020-03-12,91.16,108.83,NA
"1789","CHL",2020-03-13,109.18,110.85,NA
"1790","CHL",2020-03-14,100.69,84.49,NA
"1791","CHL",2020-03-15,58.2,45.26,NA
"1792","CHL",2020-03-16,60.99,62.42,NA
"1793","CHL",2020-03-17,51.77,47.54,NA
"1794","CHL",2020-03-18,45.09,37.5,NA
"1795","CHL",2020-03-19,39.39,30.19,NA
"1796","CHL",2020-03-20,39.39,28.53,NA
"1797","CHL",2020-03-21,28.94,18.83,NA
"1798","CHL",2020-03-22,19.38,13.13,NA
"1799","CHL",2020-03-23,30.37,22.91,NA
"1800","CHL",2020-03-24,32.12,23.13,NA
"1801","CHL",2020-03-25,31.74,22.76,NA
"1802","CHL",2020-03-26,37.77,26.48,NA
"1803","CHL",2020-03-27,28.19,18.08,NA
"1804","CHL",2020-03-28,23.85,15.84,NA
"1805","CHL",2020-03-29,18.98,12.76,NA
"1806","CHL",2020-03-30,27.89,19.39,NA
"1807","CHL",2020-03-31,29.93,20.33,NA
"1808","CHL",2020-04-01,30.84,20.93,NA
"1809","CHL",2020-04-02,31.75,21.23,NA
"1810","CHL",2020-04-03,32.62,24.07,NA
"1811","CHL",2020-04-04,28.03,18.6,NA
"1812","CHL",2020-04-05,22.3,14.9,NA
"1813","CHL",2020-04-06,32,23.62,NA
"1814","CHL",2020-04-07,34.63,24.91,NA
"1815","CHL",2020-04-08,35.2,23.62,NA
"1816","CHL",2020-04-09,36.45,24.52,NA
"1817","CHL",2020-04-10,25.1,17.93,NA
"1818","CHL",2020-04-11,26.52,18.14,NA
"1819","CHL",2020-04-12,20.39,13.69,NA
"1820","CHL",2020-04-13,36.29,26.48,NA
"1821","CHL",2020-04-14,36.02,26.11,NA
"1822","CHL",2020-04-15,37.14,24.78,NA
"1823","CHL",2020-04-16,36.81,24.85,NA
"1824","CHL",2020-04-17,42.7,29.64,NA
"1825","CHL",2020-04-18,35.36,23.92,NA
"1826","CHL",2020-04-19,26.29,17.44,NA
"1827","CHL",2020-04-20,39.9,27.8,NA
"1828","CHL",2020-04-21,41.09,27.92,NA
"1829","CHL",2020-04-22,42.97,29.19,NA
"1830","CHL",2020-04-23,43.45,28.57,NA
"1831","CHL",2020-04-24,46.93,32.79,NA
"1832","CHL",2020-04-25,39.87,27.92,NA
"1833","CHL",2020-04-26,28.84,18.53,NA
"1834","CHL",2020-04-27,40.8,29.59,NA
"1835","CHL",2020-04-28,42.77,30.76,NA
"1836","CHL",2020-04-29,45.98,32.47,NA
"1837","CHL",2020-04-30,51.9,35.1,NA
"1838","CHL",2020-05-01,35.45,24.15,NA
"1839","CHL",2020-05-02,41,27.77,NA
"1840","CHL",2020-05-03,30.36,21.48,NA
"1841","CHL",2020-05-04,49.16,34.5,NA
"1842","CHL",2020-05-05,53.21,36.23,NA
"1843","CHL",2020-05-06,51.7,34.15,NA
"1844","CHL",2020-05-07,49.48,35.53,NA
"1845","CHL",2020-05-08,58.37,38.4,NA
"1846","CHL",2020-05-09,50.39,35.8,NA
"1847","CHL",2020-05-10,42.43,32.08,NA
"1848","CHL",2020-05-11,NA,NA,NA
"1849","CHL",2020-05-12,NA,NA,NA
"1850","CHL",2020-05-13,42.59,32.49,NA
"1851","CHL",2020-05-14,45.71,31.49,NA
"1852","CHL",2020-05-15,52.59,38.56,NA
"1853","CHL",2020-05-16,32.11,23.12,NA
"1854","CHL",2020-05-17,24.15,16.85,NA
"1855","CHL",2020-05-18,34.24,25.89,NA
"1856","CHL",2020-05-19,34.55,25.04,NA
"1857","CHL",2020-05-20,37.39,27.25,NA
"1858","CHL",2020-05-21,29.2,20.98,NA
"1859","CHL",2020-05-22,40.81,29.65,NA
"1860","CHL",2020-05-23,34.36,24.59,NA
"1861","CHL",2020-05-24,26.08,18.96,NA
"1862","CHL",2020-05-25,38.91,29.26,NA
"1863","CHL",2020-05-26,39.76,29.5,NA
"1864","CHL",2020-05-27,39.11,28.13,NA
"1865","CHL",2020-05-28,39.39,29.59,NA
"1866","CHL",2020-05-29,44.36,33.86,NA
"1867","CHL",2020-05-30,40.62,30.81,NA
"1868","CHL",2020-05-31,28.48,20.73,NA
"1869","CHL",2020-06-01,41.06,30.89,NA
"1870","CHL",2020-06-02,42.57,30.35,NA
"1871","CHL",2020-06-03,42.57,30.56,NA
"1872","CHL",2020-06-04,42.42,31.66,NA
"1873","CHL",2020-06-05,48.02,36.34,NA
"1874","CHL",2020-06-06,40.5,30.54,NA
"1875","CHL",2020-06-07,29.26,21.54,NA
"1876","CHL",2020-06-08,41.02,29.99,NA
"1877","CHL",2020-06-09,42.2,30.39,NA
"1878","CHL",2020-06-10,43.51,32.32,NA
"1879","CHL",2020-06-11,42.51,30.32,NA
"1880","CHL",2020-06-12,48.25,34.72,NA
"1881","CHL",2020-06-13,40.54,29.8,NA
"1882","CHL",2020-06-14,29.84,21.26,NA
"1883","CHL",2020-06-15,40.65,30.75,NA
"1884","CHL",2020-06-16,42.83,31.01,NA
"1885","CHL",2020-06-17,40.52,29.51,NA
"1886","CHL",2020-06-18,44,33.02,NA
"1887","CHL",2020-06-19,50.92,37.8,NA
"1888","CHL",2020-06-20,47.45,35.59,NA
"1889","CHL",2020-06-21,36.87,29.83,NA
"1890","CHL",2020-06-22,39.66,28.67,NA
"1891","CHL",2020-06-23,39.78,29.84,NA
"1892","CHL",2020-06-24,40.88,29.28,NA
"1893","CHL",2020-06-25,43.13,31.32,NA
"1894","CHL",2020-06-26,46.62,33.43,NA
"1895","CHL",2020-06-27,40.26,30.97,NA
"1896","CHL",2020-06-28,28.41,24.57,NA
"1897","CHL",2020-06-29,28.99,20.74,NA
"1898","CHL",2020-06-30,43.21,34.08,NA
"1899","CHL",2020-07-01,44.03,33.94,NA
"1900","CHL",2020-07-02,45.79,35.38,NA
"1901","CHL",2020-07-03,53.93,43.55,NA
"1902","CHL",2020-07-04,45.72,35.79,NA
"1903","CHL",2020-07-05,46.37,36.12,NA
"1904","CHL",2020-07-06,57.61,46.98,NA
"1905","CHL",2020-07-07,57.91,46.05,NA
"1906","CHL",2020-07-08,57.02,47.36,NA
"1907","CHL",2020-07-09,58.55,51.36,NA
"1908","CHL",2020-07-10,66.3,56.93,NA
"1909","CHL",2020-07-11,53.61,47.75,NA
"1910","CHL",2020-07-12,39.3,32.58,NA
"1911","CHL",2020-07-13,54.63,46.22,NA
"1912","CHL",2020-07-14,56.57,45,NA
"1913","CHL",2020-07-15,53.84,42.63,NA
"1914","CHL",2020-07-16,42.81,31.81,NA
"1915","CHL",2020-07-17,56.52,45.16,NA
"1916","CHL",2020-07-18,49.51,42.06,NA
"1917","CHL",2020-07-19,38.15,30.78,NA
"1918","CHL",2020-07-20,55.68,46.56,NA
"1919","CHL",2020-07-21,50.17,38.05,NA
"1920","CHL",2020-07-22,52.1,41.54,NA
"1921","COL",2020-01-13,100,100,NA
"1922","COL",2020-01-14,97.85,103.15,NA
"1923","COL",2020-01-15,99.65,104.44,NA
"1924","COL",2020-01-16,97.22,102.96,NA
"1925","COL",2020-01-17,109.1,112.65,NA
"1926","COL",2020-01-18,120.38,116.71,NA
"1927","COL",2020-01-19,103.25,101,NA
"1928","COL",2020-01-20,95.63,97.52,NA
"1929","COL",2020-01-21,93.95,102.29,NA
"1930","COL",2020-01-22,95.37,100.24,NA
"1931","COL",2020-01-23,94.74,98.95,NA
"1932","COL",2020-01-24,106.37,113.08,NA
"1933","COL",2020-01-25,122.27,117.66,NA
"1934","COL",2020-01-26,102.01,98.95,NA
"1935","COL",2020-01-27,89.35,91.84,NA
"1936","COL",2020-01-28,92.76,96.66,NA
"1937","COL",2020-01-29,90.77,87.78,NA
"1938","COL",2020-01-30,91.45,100.43,NA
"1939","COL",2020-01-31,102.23,105.35,NA
"1940","COL",2020-02-01,119.07,116.13,NA
"1941","COL",2020-02-02,102.2,97.66,NA
"1942","COL",2020-02-03,86.88,93.94,NA
"1943","COL",2020-02-04,90.98,96.61,NA
"1944","COL",2020-02-05,91.48,103.01,NA
"1945","COL",2020-02-06,88.49,97.18,NA
"1946","COL",2020-02-07,107.74,111.12,NA
"1947","COL",2020-02-08,127.12,124.15,NA
"1948","COL",2020-02-09,103.77,94.51,NA
"1949","COL",2020-02-10,91.24,94.8,NA
"1950","COL",2020-02-11,92.7,95.7,NA
"1951","COL",2020-02-12,92.51,95.7,NA
"1952","COL",2020-02-13,91.93,97.37,NA
"1953","COL",2020-02-14,106.82,109.45,NA
"1954","COL",2020-02-15,120.98,117.66,NA
"1955","COL",2020-02-16,101.06,93.6,NA
"1956","COL",2020-02-17,90.13,94.03,NA
"1957","COL",2020-02-18,89.95,95.51,NA
"1958","COL",2020-02-19,91.59,95.66,NA
"1959","COL",2020-02-20,95.07,96.85,NA
"1960","COL",2020-02-21,110.22,107.59,NA
"1961","COL",2020-02-22,128.49,127.88,NA
"1962","COL",2020-02-23,105.41,105.82,NA
"1963","COL",2020-02-24,93.35,100.57,NA
"1964","COL",2020-02-25,89.57,92.51,NA
"1965","COL",2020-02-26,88.31,95.56,NA
"1966","COL",2020-02-27,84.99,92.46,NA
"1967","COL",2020-02-28,96.85,102.34,NA
"1968","COL",2020-02-29,118.23,114.18,NA
"1969","COL",2020-03-01,89.41,89.88,NA
"1970","COL",2020-03-02,78.46,83.44,NA
"1971","COL",2020-03-03,82.12,87.83,NA
"1972","COL",2020-03-04,82.23,91.74,NA
"1973","COL",2020-03-05,86.08,95.42,NA
"1974","COL",2020-03-06,95.23,99.47,NA
"1975","COL",2020-03-07,118.34,121.48,NA
"1976","COL",2020-03-08,90.98,94.89,NA
"1977","COL",2020-03-09,79.1,83.34,NA
"1978","COL",2020-03-10,81.32,91.36,NA
"1979","COL",2020-03-11,72.66,82,NA
"1980","COL",2020-03-12,70.32,80.53,NA
"1981","COL",2020-03-13,80.28,90.69,NA
"1982","COL",2020-03-14,94.28,101.43,NA
"1983","COL",2020-03-15,67,71.69,NA
"1984","COL",2020-03-16,54,61.72,NA
"1985","COL",2020-03-17,49.2,54.08,NA
"1986","COL",2020-03-18,43.51,44.63,NA
"1987","COL",2020-03-19,43.84,48.16,NA
"1988","COL",2020-03-20,36.06,41.81,NA
"1989","COL",2020-03-21,23.77,30.26,NA
"1990","COL",2020-03-22,22,26.73,NA
"1991","COL",2020-03-23,25.08,32.27,NA
"1992","COL",2020-03-24,27.77,32.22,NA
"1993","COL",2020-03-25,22.96,29.79,NA
"1994","COL",2020-03-26,23.88,29.69,NA
"1995","COL",2020-03-27,23.79,29.26,NA
"1996","COL",2020-03-28,25.59,31.93,NA
"1997","COL",2020-03-29,25.2,32.36,NA
"1998","COL",2020-03-30,25.41,31.17,NA
"1999","COL",2020-03-31,25.57,31.26,NA
"2000","COL",2020-04-01,25.85,33.22,NA
"2001","COL",2020-04-02,26.78,31.93,NA
"2002","COL",2020-04-03,26.23,31.26,NA
"2003","COL",2020-04-04,27.33,33.46,NA
"2004","COL",2020-04-05,26.83,34.84,NA
"2005","COL",2020-04-06,27.13,31.6,NA
"2006","COL",2020-04-07,28.16,35.94,NA
"2007","COL",2020-04-08,29.1,34.75,NA
"2008","COL",2020-04-09,29.16,36.42,NA
"2009","COL",2020-04-10,26.4,37.85,NA
"2010","COL",2020-04-11,29.38,37.47,NA
"2011","COL",2020-04-12,26.31,33.32,NA
"2012","COL",2020-04-13,27.52,33.7,NA
"2013","COL",2020-04-14,29.65,39.05,NA
"2014","COL",2020-04-15,29.82,36.95,NA
"2015","COL",2020-04-16,28.96,32.7,NA
"2016","COL",2020-04-17,29.71,38.71,NA
"2017","COL",2020-04-18,30.1,35.42,NA
"2018","COL",2020-04-19,28.96,35.42,NA
"2019","COL",2020-04-20,29.23,38.33,NA
"2020","COL",2020-04-21,30.49,37.61,NA
"2021","COL",2020-04-22,30.41,37.9,NA
"2022","COL",2020-04-23,31.85,40.53,NA
"2023","COL",2020-04-24,31.23,40.81,NA
"2024","COL",2020-04-25,34.47,41.81,NA
"2025","COL",2020-04-26,30.75,43.82,NA
"2026","COL",2020-04-27,34.79,45.49,NA
"2027","COL",2020-04-28,35.42,48.4,NA
"2028","COL",2020-04-29,35.41,41.43,NA
"2029","COL",2020-04-30,38.38,47.35,NA
"2030","COL",2020-05-01,37.08,42.86,NA
"2031","COL",2020-05-02,40.28,50.64,NA
"2032","COL",2020-05-03,34.9,41.1,NA
"2033","COL",2020-05-04,38.93,48.83,NA
"2034","COL",2020-05-05,39.45,46.73,NA
"2035","COL",2020-05-06,42.73,49.59,NA
"2036","COL",2020-05-07,42.47,48.74,NA
"2037","COL",2020-05-08,43.81,49.83,NA
"2038","COL",2020-05-09,45.46,49.93,NA
"2039","COL",2020-05-10,37.56,41.58,NA
"2040","COL",2020-05-11,NA,NA,NA
"2041","COL",2020-05-12,NA,NA,NA
"2042","COL",2020-05-13,45.19,52.89,NA
"2043","COL",2020-05-14,47.12,55.13,NA
"2044","COL",2020-05-15,47.7,53.03,NA
"2045","COL",2020-05-16,54.14,61.77,NA
"2046","COL",2020-05-17,44.23,52.65,NA
"2047","COL",2020-05-18,47.3,57.23,NA
"2048","COL",2020-05-19,47.56,55.51,NA
"2049","COL",2020-05-20,51.91,56.99,NA
"2050","COL",2020-05-21,52.29,56.18,NA
"2051","COL",2020-05-22,54.78,61.38,NA
"2052","COL",2020-05-23,58.32,61.38,NA
"2053","COL",2020-05-24,48.9,55.94,NA
"2054","COL",2020-05-25,49.29,56.8,NA
"2055","COL",2020-05-26,54.99,62,NA
"2056","COL",2020-05-27,54.99,59.52,NA
"2057","COL",2020-05-28,54.95,61.38,NA
"2058","COL",2020-05-29,57.43,59.57,NA
"2059","COL",2020-05-30,64.26,62.15,NA
"2060","COL",2020-05-31,50.64,56.13,NA
"2061","COL",2020-06-01,54.39,62.58,NA
"2062","COL",2020-06-02,57.72,64.34,NA
"2063","COL",2020-06-03,55.41,57.47,NA
"2064","COL",2020-06-04,58.78,60.19,NA
"2065","COL",2020-06-05,63.96,67.02,NA
"2066","COL",2020-06-06,70.41,66.06,NA
"2067","COL",2020-06-07,55.7,62.48,NA
"2068","COL",2020-06-08,60.2,65.73,NA
"2069","COL",2020-06-09,62.54,67.83,NA
"2070","COL",2020-06-10,61.22,61.86,NA
"2071","COL",2020-06-11,63.27,65.25,NA
"2072","COL",2020-06-12,64.46,64.34,NA
"2073","COL",2020-06-13,74,72.22,NA
"2074","COL",2020-06-14,61.75,71.03,NA
"2075","COL",2020-06-15,56.49,61.1,NA
"2076","COL",2020-06-16,63.7,66.92,NA
"2077","COL",2020-06-17,65.37,66.4,NA
"2078","COL",2020-06-18,65.89,69.07,NA
"2079","COL",2020-06-19,69.41,70.45,NA
"2080","COL",2020-06-20,76.08,74.99,NA
"2081","COL",2020-06-21,59.75,60.81,NA
"2082","COL",2020-06-22,63.52,74.99,NA
"2083","COL",2020-06-23,70.43,78.95,NA
"2084","COL",2020-06-24,72.82,82.1,NA
"2085","COL",2020-06-25,73.77,81.15,NA
"2086","COL",2020-06-26,77.42,79.76,NA
"2087","COL",2020-06-27,85.48,87.35,NA
"2088","COL",2020-06-28,70.6,70.98,NA
"2089","COL",2020-06-29,63.7,72.12,NA
"2090","COL",2020-06-30,70.88,75.42,NA
"2091","COL",2020-07-01,73.08,75.66,NA
"2092","COL",2020-07-02,75.41,79.81,NA
"2093","COL",2020-07-03,91.03,107.45,NA
"2094","COL",2020-07-04,125.14,170.84,NA
"2095","COL",2020-07-05,108.04,129.83,NA
"2096","COL",2020-07-06,113.74,139.9,NA
"2097","COL",2020-07-07,130.98,170.98,NA
"2098","COL",2020-07-08,117.32,134.99,NA
"2099","COL",2020-07-09,124.89,162.15,NA
"2100","COL",2020-07-10,124.99,152.27,NA
"2101","COL",2020-07-11,116.21,133.7,NA
"2102","COL",2020-07-12,92.51,120.29,NA
"2103","COL",2020-07-13,86.94,108.07,NA
"2104","COL",2020-07-14,85.7,103.34,NA
"2105","COL",2020-07-15,98.26,127.06,NA
"2106","COL",2020-07-16,96.54,135.08,NA
"2107","COL",2020-07-17,92.86,120.62,NA
"2108","COL",2020-07-18,92.53,120.48,NA
"2109","COL",2020-07-19,81.57,99.81,NA
"2110","COL",2020-07-20,80.4,98.85,NA
"2111","COL",2020-07-21,87.91,104.77,NA
"2112","COL",2020-07-22,90.31,109.64,NA
"2113","HRV",2020-01-13,100,100,NA
"2114","HRV",2020-01-14,102.23,103.28,NA
"2115","HRV",2020-01-15,102.77,105.83,NA
"2116","HRV",2020-01-16,98.19,104.89,NA
"2117","HRV",2020-01-17,108.51,117.78,NA
"2118","HRV",2020-01-18,108.06,101.14,NA
"2119","HRV",2020-01-19,105.89,88.79,NA
"2120","HRV",2020-01-20,95.73,96.69,NA
"2121","HRV",2020-01-21,97.04,101.8,NA
"2122","HRV",2020-01-22,97.93,105.26,NA
"2123","HRV",2020-01-23,100.48,104.07,NA
"2124","HRV",2020-01-24,105.52,109.04,NA
"2125","HRV",2020-01-25,103.48,108,NA
"2126","HRV",2020-01-26,96.48,75.8,NA
"2127","HRV",2020-01-27,97.2,97.98,NA
"2128","HRV",2020-01-28,94.04,95.63,NA
"2129","HRV",2020-01-29,95.71,100.15,NA
"2130","HRV",2020-01-30,95.13,99.48,NA
"2131","HRV",2020-01-31,104.87,119.06,NA
"2132","HRV",2020-02-01,110.08,112.15,NA
"2133","HRV",2020-02-02,103.36,91.06,NA
"2134","HRV",2020-02-03,92.75,104.57,NA
"2135","HRV",2020-02-04,98.01,92.12,NA
"2136","HRV",2020-02-05,101.33,92.79,NA
"2137","HRV",2020-02-06,98.91,103.16,NA
"2138","HRV",2020-02-07,107.41,115.26,NA
"2139","HRV",2020-02-08,112.64,115.14,NA
"2140","HRV",2020-02-09,108.77,88.79,NA
"2141","HRV",2020-02-10,98.44,101.8,NA
"2142","HRV",2020-02-11,99.87,106.96,NA
"2143","HRV",2020-02-12,102.82,107.73,NA
"2144","HRV",2020-02-13,103.02,106.49,NA
"2145","HRV",2020-02-14,121.46,127.78,NA
"2146","HRV",2020-02-15,122.94,140.59,NA
"2147","HRV",2020-02-16,122.61,116,NA
"2148","HRV",2020-02-17,103.11,109.78,NA
"2149","HRV",2020-02-18,103.34,105.26,NA
"2150","HRV",2020-02-19,103.49,115.23,NA
"2151","HRV",2020-02-20,109.22,119.68,NA
"2152","HRV",2020-02-21,123.42,140.79,NA
"2153","HRV",2020-02-22,124,143.65,NA
"2154","HRV",2020-02-23,117.8,115.43,NA
"2155","HRV",2020-02-24,101.27,115.11,NA
"2156","HRV",2020-02-25,97.66,118.62,NA
"2157","HRV",2020-02-26,95.32,95.78,NA
"2158","HRV",2020-02-27,98.31,110.22,NA
"2159","HRV",2020-02-28,106.94,114.86,NA
"2160","HRV",2020-02-29,102.18,113.85,NA
"2161","HRV",2020-03-01,97.28,75.8,NA
"2162","HRV",2020-03-02,91.76,109.06,NA
"2163","HRV",2020-03-03,95.22,105.85,NA
"2164","HRV",2020-03-04,95.12,109.6,NA
"2165","HRV",2020-03-05,101.01,119.11,NA
"2166","HRV",2020-03-06,108.84,127.88,NA
"2167","HRV",2020-03-07,103.38,122.35,NA
"2168","HRV",2020-03-08,101.47,90.17,NA
"2169","HRV",2020-03-09,93.61,102.57,NA
"2170","HRV",2020-03-10,89.39,97.48,NA
"2171","HRV",2020-03-11,86.34,105.73,NA
"2172","HRV",2020-03-12,77.47,87.88,NA
"2173","HRV",2020-03-13,71.89,75.7,NA
"2174","HRV",2020-03-14,57.01,60.49,NA
"2175","HRV",2020-03-15,50.05,50.81,NA
"2176","HRV",2020-03-16,45.82,47.23,NA
"2177","HRV",2020-03-17,44.88,49.83,NA
"2178","HRV",2020-03-18,40.99,43.23,NA
"2179","HRV",2020-03-19,39.66,40.69,NA
"2180","HRV",2020-03-20,39.87,41.04,NA
"2181","HRV",2020-03-21,30.85,24.67,NA
"2182","HRV",2020-03-22,40.23,20.4,NA
"2183","HRV",2020-03-23,27.56,20.86,NA
"2184","HRV",2020-03-24,21.93,18.05,NA
"2185","HRV",2020-03-25,21.32,17.06,NA
"2186","HRV",2020-03-26,21.79,19.31,NA
"2187","HRV",2020-03-27,23.58,22.15,NA
"2188","HRV",2020-03-28,20.51,21.21,NA
"2189","HRV",2020-03-29,21.47,20.79,NA
"2190","HRV",2020-03-30,24.45,24.35,NA
"2191","HRV",2020-03-31,26.41,26.22,NA
"2192","HRV",2020-04-01,25.98,27.31,NA
"2193","HRV",2020-04-02,27.97,31.43,NA
"2194","HRV",2020-04-03,26.77,31.65,NA
"2195","HRV",2020-04-04,26.2,33.63,NA
"2196","HRV",2020-04-05,26.18,33.36,NA
"2197","HRV",2020-04-06,30.47,32.17,NA
"2198","HRV",2020-04-07,31.83,35.68,NA
"2199","HRV",2020-04-08,32.21,36.74,NA
"2200","HRV",2020-04-09,35.53,38.59,NA
"2201","HRV",2020-04-10,32.9,40.64,NA
"2202","HRV",2020-04-11,26.15,33.41,NA
"2203","HRV",2020-04-12,22.45,29.04,NA
"2204","HRV",2020-04-13,29.5,37.58,NA
"2205","HRV",2020-04-14,30.65,28.99,NA
"2206","HRV",2020-04-15,34.61,38.64,NA
"2207","HRV",2020-04-16,37.79,45.04,NA
"2208","HRV",2020-04-17,38.04,47.93,NA
"2209","HRV",2020-04-18,35.05,49.7,NA
"2210","HRV",2020-04-19,33.02,42.44,NA
"2211","HRV",2020-04-20,38.34,37.33,NA
"2212","HRV",2020-04-21,39.38,41.75,NA
"2213","HRV",2020-04-22,43.13,45.58,NA
"2214","HRV",2020-04-23,44.68,48.69,NA
"2215","HRV",2020-04-24,46.7,46.1,NA
"2216","HRV",2020-04-25,44.66,49.7,NA
"2217","HRV",2020-04-26,42.46,42.84,NA
"2218","HRV",2020-04-27,47.61,48.84,NA
"2219","HRV",2020-04-28,47.24,50.35,NA
"2220","HRV",2020-04-29,46.5,40.05,NA
"2221","HRV",2020-04-30,48.05,49.65,NA
"2222","HRV",2020-05-01,44.11,40.25,NA
"2223","HRV",2020-05-02,45.22,39.65,NA
"2224","HRV",2020-05-03,49.59,50.07,NA
"2225","HRV",2020-05-04,52.91,53.48,NA
"2226","HRV",2020-05-05,52.95,51.21,NA
"2227","HRV",2020-05-06,53.37,54.96,NA
"2228","HRV",2020-05-07,57.7,63.8,NA
"2229","HRV",2020-05-08,60.26,66.2,NA
"2230","HRV",2020-05-09,59.77,58.54,NA
"2231","HRV",2020-05-10,56.52,47.75,NA
"2232","HRV",2020-05-11,NA,NA,NA
"2233","HRV",2020-05-12,NA,NA,NA
"2234","HRV",2020-05-13,70.14,65.38,NA
"2235","HRV",2020-05-14,68,66.57,NA
"2236","HRV",2020-05-15,77.21,63.93,NA
"2237","HRV",2020-05-16,77.87,58.3,NA
"2238","HRV",2020-05-17,78.6,61.16,NA
"2239","HRV",2020-05-18,73.42,75.01,NA
"2240","HRV",2020-05-19,74.89,65.98,NA
"2241","HRV",2020-05-20,79.79,65.21,NA
"2242","HRV",2020-05-21,92.13,81.75,NA
"2243","HRV",2020-05-22,99.54,92.47,NA
"2244","HRV",2020-05-23,96.19,78.27,NA
"2245","HRV",2020-05-24,91.73,65.31,NA
"2246","HRV",2020-05-25,81.96,75.65,NA
"2247","HRV",2020-05-26,87.74,78.32,NA
"2248","HRV",2020-05-27,92.29,88.94,NA
"2249","HRV",2020-05-28,94.87,85.9,NA
"2250","HRV",2020-05-29,109.43,92.3,NA
"2251","HRV",2020-05-30,107.39,88.02,NA
"2252","HRV",2020-05-31,113.47,78.77,NA
"2253","HRV",2020-06-01,109.79,99.09,NA
"2254","HRV",2020-06-02,108.33,101.75,NA
"2255","HRV",2020-06-03,116.28,104.32,NA
"2256","HRV",2020-06-04,118.32,100.42,NA
"2257","HRV",2020-06-05,130.86,110.15,NA
